"","y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20"
"1",6.38315311037723,0.841783259262349,3.47656014803702,-0.702280575201154,2.26185646152253,96.5309296724438,-0.939109945323532,0.116310948085965,1.88691557464087,0.399969281354541,-0.487152421468886,0.332398623508729,-0.429761828957303,-1.00227764085948,-0.36634920284732,-0.715557778406776,-4.75903545830296,-101.35957662938,18.075994561059,47.5286024408007,0.424905203963514
"2",45.7068449055088,1.20473946436915,-0.768574033749537,1.05135336577011,1.1905518484139,-32.7370338983743,-0.11019497772139,0.0369251858525631,0.791624595735242,-1.50433403017676,-0.79374658089303,2.33980434293047,0.0201795526772735,1.2312864209444,0.367823539967731,0.191581491173491,-5.73430127087955,-137.854779870826,29.9368786451293,48.604015701144,0.822748780571975
"3",-54.9782233146137,-0.525347881784898,-0.160387165827087,-0.426248394817708,-0.45719882537528,-159.854055199299,0.482749935519475,-1.24299769802967,0.360617398685831,-0.656496335319256,0.182301815045712,-2.49141985211534,-1.57905146752759,1.04590431046246,-0.878725452090805,-1.82554357297503,-4.41712204496149,-64.328320613816,40.1583969039109,50.5408154384709,1.35698812168172
"4",72.5275456538993,-0.508904100314304,-0.460870828237974,1.27913001381234,-0.848587353317436,55.0437416056121,-0.753537719617421,0.189920178870255,-0.749992571703241,-1.17791986785998,-2.74042209965569,1.15433524960608,0.628750282429722,0.701819878829341,2.45861819159743,1.54645184127869,-6.24071468223892,-20.6379888130436,32.0727249249094,50.0869343173722,0.44962236119895
"5",-40.9760774507378,0.81958666195494,1.18493163926895,-0.589787339564983,-0.179250999398448,-110.172228620626,0.625171191688194,0.917095661325861,-0.154122295446075,-1.47952115024653,-2.18479938261455,-1.63181175615391,-1.02802595560784,-1.46550766237118,-1.22632400625793,-0.575449070410824,-6.67882610536672,76.5211350890674,24.3767913106339,48.7162591139201,-0.646706111470549
"6",-34.8821552403339,0.549503183299803,0.167134273833065,-0.904680501670166,0.241514249643193,45.313027338761,0.403495306977712,0.0823512745916919,-0.461191934866542,-0.191161487811564,-0.91777746860221,-0.153299344517248,-0.496138392383968,0.0190884046659011,-1.60315347699539,-0.556172810466636,-4.50633367323716,93.8691545525305,16.5052144174976,50.6138839535931,-0.23630230550103
"7",-12.1014627174797,0.77776191437152,1.58795592491032,1.37561066186274,0.0786192013254618,-99.1757005186,-0.182374243831059,0.0843480932591833,-1.03474421641403,-1.18986053081637,1.62066629168299,-0.270167975841745,-0.718635721861777,0.102861393647469,-1.44797321262753,1.01468239239048,-4.29182069524649,81.8811908492744,13.5861538369471,51.2245628373452,-1.26435998080889
"8",15.5823622445321,1.06909692191205,-0.832763790718341,0.354791478092241,0.128836106883661,-107.531437706915,0.251136279258259,1.3538224704392,-0.0944441252190546,0.381241336689065,-0.893746415937755,0.2812727624394,-0.172504417151173,0.717348366126596,-0.224504442369341,-0.124692646672507,-6.53190787498956,-83.2352785567726,20.6498084525693,51.2406616118538,0.73214956303545
"9",-10.2061628609934,0.494555772897166,0.976748820348394,0.0831236570879597,-0.266006491222076,-185.243231486209,0.266363766910839,-1.26717097402015,-0.0359790666206789,0.586551590802126,-0.172012981582187,-1.4061843083461,1.53947267637553,-0.562729401958553,0.896875960934822,0.0134004153279309,-5.33939073912428,-148.840951333237,25.8140838879968,50.2085717815717,-0.563814809339684
"10",-21.6669791199309,-1.53685340624554,-0.102206946793584,-1.57138869954458,0.688358105721584,13.2731700715069,-0.85543808868113,-1.2552874710413,-0.18046061424279,-0.432280345979409,-0.473422299324845,1.17433668777475,0.104409590892387,-2.49446737688084,0.200614392960697,0.988232095342344,-5.90456242895617,25.9072735308226,25.5145112128033,50.394005276619,-1.59813938046775
